reward_function,student_type,agent_type,run,final_state,avg_state,accuracy,engagement,questions_answered,avg_total_reward
knowledge_gain,FAST,bandit,20,2.9025,2.6069986669265512,0.43344015371064204,0.43156186478562963,78.3325,0.4554321665634585
knowledge_gain,FAST,bandit,21,2.8925,2.5562309209512493,0.4426675911252763,0.45406868614789386,80.0,0.4661556059068917
knowledge_gain,FAST,bandit,22,2.83,2.5539818233874687,0.44772919151156176,0.46851434282129406,80.03,0.47130391382364756
knowledge_gain,FAST,bandit,23,2.9,2.5351315330127866,0.438584469231587,0.4550909966921361,75.345,0.46220877007907374
knowledge_gain,FAST,bandit,24,2.8925,2.6589798131284033,0.4085068697116738,0.40524244202881066,74.7875,0.42883558102974667
knowledge_gain,FAST,bandit,25,2.8525,2.5834665765060385,0.4406965805580554,0.43518881828900247,72.78,0.4654817215023806
knowledge_gain,FAST,bandit,26,2.8025,2.5557529438648583,0.45682166112745004,0.4649078768056416,81.4975,0.4796654134431556
knowledge_gain,FAST,bandit,27,2.885,2.5890045224138873,0.4136754198878838,0.43274289188753434,73.7675,0.435826862242192
knowledge_gain,FAST,bandit,28,2.72,2.4985838342735947,0.43014230483865035,0.4579400930512921,69.2075,0.45456907791805046
knowledge_gain,FAST,bandit,29,2.87,2.5915421985608895,0.4374627836574703,0.43896533610443017,75.11,0.4627641500339807
knowledge_gain,FAST,bandit,30,2.92,2.5894902843237855,0.42455350203209613,0.4382984312803673,73.5075,0.4495179735851124
knowledge_gain,FAST,bandit,31,2.7875,2.557400623808644,0.4132980507829731,0.42832939666287456,62.8975,0.4358555112489853
knowledge_gain,FAST,bandit,32,2.6875,2.441853697302464,0.42118078063625625,0.44648968569085234,66.275,0.44263942636751546
knowledge_gain,FAST,bandit,33,2.855,2.522278853704575,0.4322008864682577,0.4498332556591925,74.965,0.4561151731545044
knowledge_gain,FAST,bandit,34,2.81,2.515103451539894,0.4301609870291756,0.46378206035767533,74.4,0.4531918637853431
knowledge_gain,FAST,bandit,35,2.6925,2.4551413752863818,0.4281857448641665,0.46559720637064544,67.4475,0.45224931136943025
knowledge_gain,FAST,bandit,36,2.87,2.6222845736040763,0.4323257341639712,0.4339616305638835,76.2225,0.45486234789710067
knowledge_gain,FAST,bandit,37,2.9175,2.615109539569533,0.42736477225508607,0.4289701626611487,69.6025,0.4504353910718612
knowledge_gain,FAST,bandit,38,2.7925,2.5771467004522743,0.4312184329607514,0.43565014091821935,71.2925,0.45619914275973417
knowledge_gain,FAST,bandit,39,2.8325,2.617778236110762,0.42308533164471085,0.43097076367193893,75.05,0.4438289751401078
knowledge_gain,FAST,bandit,40,2.85,2.5982936732134516,0.43457351332229494,0.4522028490396802,78.2475,0.4583325502441036
knowledge_gain,FAST,bandit,41,2.7625,2.4782699677059954,0.43440749305294674,0.4501792495468957,70.205,0.45754628007475107
knowledge_gain,FAST,bandit,42,2.855,2.5860321676412834,0.4355348850192666,0.42556181117779845,74.9375,0.4582905926732672
knowledge_gain,FAST,bandit,43,2.7,2.4797868441534803,0.4219861950954254,0.45486018993478633,65.985,0.44435716779807355
knowledge_gain,FAST,bandit,44,2.9025,2.610945162548831,0.43735513567157436,0.4326803492575141,72.615,0.4597138886631441
knowledge_gain,FAST,bandit,45,2.8575,2.523691684007373,0.4404506443719204,0.4655926282978613,73.81,0.46559699560369155
knowledge_gain,FAST,bandit,46,2.765,2.5133907455415043,0.4317715255230109,0.4541520289225251,75.09,0.45315017635852683
knowledge_gain,FAST,bandit,47,2.85,2.5920109815356445,0.4342355102433196,0.4466512031751641,74.175,0.4589068931987194
knowledge_gain,FAST,bandit,48,2.92,2.690472819148172,0.4401316191062709,0.42836057329515187,73.9125,0.46319198337010986
knowledge_gain,FAST,bandit,49,2.7675,2.5425500666711556,0.43616572132655196,0.45569401993609804,72.7875,0.4587304643854114
knowledge_gain,FAST,bandit,50,2.7975,2.529170659011576,0.42770401858680357,0.45214412918009783,70.9275,0.45045272976982004
knowledge_gain,FAST,pomdp,1,3.145,2.9857757930433144,0.6818164089300314,0.5909635212155082,159.865,0.7113337283492345
knowledge_gain,FAST,pomdp,2,3.14,2.982764235733812,0.6833631493337322,0.5756371381737045,149.3025,0.715375964383138
knowledge_gain,FAST,pomdp,3,3.185,3.0648044573001094,0.6984829132771218,0.5999263547536531,157.61,0.7262897511245072
knowledge_gain,FAST,pomdp,4,3.1575,2.9834028198581906,0.6996525002147399,0.6053307535969757,161.6725,0.7294333046962376
knowledge_gain,FAST,pomdp,5,3.1225,2.986578782944158,0.6949509996552456,0.5977995856700186,158.5175,0.7238211267553777
knowledge_gain,FAST,pomdp,6,3.155,3.0494898586262447,0.6924566035879208,0.5877400618391107,154.0775,0.721264735867143
knowledge_gain,FAST,pomdp,7,3.1225,2.98955380585027,0.6901404021906071,0.5967229378590865,160.0775,0.7178989185529454
knowledge_gain,FAST,pomdp,8,3.0975,2.9376444472053413,0.6836076818391432,0.5872801848733,149.08,0.7155945044886741
knowledge_gain,FAST,pomdp,9,3.1675,3.002272505770612,0.6850565171649532,0.5900811350756888,158.03,0.7135320202577701
knowledge_gain,FAST,pomdp,10,3.2,3.0250929207654065,0.6932532361806828,0.5929633544322573,157.575,0.7219242225835694
knowledge_gain,FAST,pomdp,11,3.0425,2.9127843763794106,0.6873360661862102,0.5932475438417865,156.44,0.7188844725658189
knowledge_gain,FAST,pomdp,12,3.17,2.9747154695419358,0.696111144499405,0.6097596672133292,159.14,0.7287181972262886
knowledge_gain,FAST,pomdp,13,3.2225,3.0885510174766644,0.6984335858494299,0.5768574597016919,161.7875,0.72812378937049
knowledge_gain,FAST,pomdp,14,3.095,2.9532693857316348,0.6810603129048849,0.6006864482206075,152.5625,0.709605487266597
knowledge_gain,FAST,pomdp,15,3.07,2.9450553339001004,0.6890828590482359,0.597867944766822,154.74,0.7214953533563374
knowledge_gain,FAST,pomdp,16,3.125,2.953590789586516,0.6862452700252994,0.5834132902906628,156.245,0.7166077316443108
knowledge_gain,FAST,pomdp,17,3.1975,3.041494215000033,0.6842254847190347,0.5728642443316763,156.515,0.7110112570045223
knowledge_gain,FAST,pomdp,18,3.13,2.9860520412912503,0.6912447254453029,0.5917036905334082,157.6,0.7189545975826087
knowledge_gain,FAST,pomdp,19,3.12,2.971672569333255,0.6983422936728894,0.5894145288316142,154.47,0.7279370759218008
knowledge_gain,FAST,pomdp,20,3.1725,3.0228517413339056,0.6879912360350917,0.6044878519281974,155.7225,0.7173743564040223
knowledge_gain,FAST,pomdp,21,3.16,2.9575293269038365,0.67828445867119,0.6006895361298981,148.6475,0.7109573133393863
knowledge_gain,FAST,pomdp,22,3.0775,2.9855296539884284,0.682129062878823,0.6038836001814034,151.2725,0.7088935842584115
knowledge_gain,FAST,pomdp,23,3.115,2.993792808004108,0.6853976877233308,0.5762170175702667,149.9875,0.7139028600039238
knowledge_gain,FAST,pomdp,24,3.155,2.9485918683724752,0.6930651574938093,0.6039614969182658,150.71,0.7249199999801109
knowledge_gain,FAST,pomdp,25,3.115,2.9583748122727354,0.691856095809651,0.6123580360764065,155.405,0.7227713410719673
knowledge_gain,FAST,pomdp,26,3.195,3.112061593581241,0.7070999904933192,0.5893561428135431,167.815,0.7327549304977603
knowledge_gain,FAST,pomdp,27,3.065,2.936147767801497,0.6943412897450727,0.5457633427230901,151.535,0.7236803014090899
knowledge_gain,FAST,pomdp,28,3.1375,2.946383139152301,0.6967508362136801,0.5947897381533582,155.98,0.7279325048234526
knowledge_gain,FAST,pomdp,29,3.0425,2.94785068195534,0.6754315646319534,0.6169665814987362,145.35,0.7062196974289854
knowledge_gain,FAST,pomdp,30,3.1325,2.9376991267633237,0.6924175498278029,0.5819114599760012,156.6975,0.7249925302060319
knowledge_gain,FAST,pomdp,31,3.105,2.930116166448962,0.679125807654499,0.5979410709106453,151.5525,0.7098038986678051
knowledge_gain,FAST,pomdp,32,3.1225,2.9651795163056702,0.6935763321132415,0.5985510669066896,147.4725,0.722150732168792
knowledge_gain,FAST,pomdp,33,3.125,2.9618282328824908,0.6802435950440323,0.5828299062048596,149.085,0.7122457268410798
knowledge_gain,FAST,pomdp,34,3.135,3.024586792426012,0.690128343741257,0.5840134882403484,154.0425,0.7226318473984665
knowledge_gain,FAST,pomdp,35,3.1875,3.04370292155667,0.7023778959732181,0.5919448735582326,164.3275,0.7320376900905937
knowledge_gain,FAST,pomdp,36,3.115,2.921903218311251,0.6826455311458891,0.6072685978488795,153.865,0.7129618334671073
knowledge_gain,FAST,pomdp,37,3.135,3.0004899858191276,0.6928208322758549,0.5987616846058718,151.8725,0.7246805358448754
knowledge_gain,FAST,pomdp,38,3.175,3.0089968027166343,0.696091874608605,0.5966530136310246,156.075,0.7274161386944349
knowledge_gain,FAST,pomdp,39,3.2325,3.08772209300577,0.6805612696218495,0.6086572442182088,147.6525,0.709115110790161
knowledge_gain,FAST,pomdp,40,3.1475,2.998796128629306,0.6851623298881858,0.6103154605823745,159.0175,0.7142340857721817
knowledge_gain,FAST,pomdp,41,3.2025,3.0789715781436438,0.7050857776336256,0.5942260560357165,162.7,0.7356288487031173
knowledge_gain,FAST,pomdp,42,3.12,2.9531907823612995,0.6826786219186226,0.6098576453060464,155.8425,0.7116259401906843
knowledge_gain,FAST,pomdp,43,3.085,2.9002620545523516,0.6843793234157788,0.5732104742040898,155.8475,0.7176539153238585
knowledge_gain,FAST,pomdp,44,3.1325,3.0109219544500934,0.7054093357173885,0.5769840970296123,164.9375,0.732978626712285
knowledge_gain,FAST,pomdp,45,3.145,3.0199708111193377,0.6947231679421254,0.5730289235269055,155.92,0.7248134362944586
knowledge_gain,FAST,pomdp,46,3.15,2.997024932138346,0.6969810559155291,0.602020842847843,157.7,0.7291280995675089
knowledge_gain,FAST,pomdp,47,3.2375,3.092699510036968,0.6845385751062193,0.6078709430642673,158.2025,0.7142877128672357
knowledge_gain,FAST,pomdp,48,3.215,3.0498318522277406,0.6909926115848394,0.5927176806333699,155.2675,0.7213550951250596
knowledge_gain,FAST,pomdp,49,3.155,2.956923928272663,0.6810348503252638,0.5889207543563453,142.5525,0.7129478420059903
knowledge_gain,FAST,pomdp,50,3.11,3.0101468279845154,0.7035899656055284,0.5866388081138761,156.0775,0.7306244554082432
knowledge_gain,STEADY,bandit,1,2.6525,2.444290390116102,0.5392983857660586,0.4703162582595344,105.365,0.5503092766468484
knowledge_gain,STEADY,bandit,2,2.7775,2.508953101283036,0.5586793781362822,0.4905636721615392,117.7025,0.5699774365974516
knowledge_gain,STEADY,bandit,3,2.7025,2.4727718963319707,0.5500996933874772,0.4798257410674161,108.4025,0.5623190216086598
knowledge_gain,STEADY,bandit,4,2.6375,2.3977445697240767,0.581588668404763,0.5108980287819225,112.1975,0.593116967285104
knowledge_gain,STEADY,bandit,5,2.6525,2.3630743473807523,0.5867290077264725,0.5189051467426156,115.98,0.5998286170525282
knowledge_gain,STEADY,bandit,6,2.6525,2.385574805328276,0.56990559166489,0.5212755135602473,118.555,0.5813406309992388
knowledge_gain,STEADY,bandit,7,2.7475,2.4488731699402084,0.5934256151149856,0.5268621879395659,122.9375,0.6052385102990935
knowledge_gain,STEADY,bandit,8,2.615,2.3477343089214706,0.5527335571920605,0.5105312614191589,107.825,0.5640826118031329
knowledge_gain,STEADY,bandit,9,2.6925,2.4190090240108315,0.5872840798416863,0.5196551888160452,120.63,0.600396177852887
knowledge_gain,STEADY,bandit,10,2.565,2.3250343887927967,0.572527755253965,0.523939446407857,119.09,0.583468849578178
knowledge_gain,STEADY,bandit,11,2.64,2.382189964533247,0.5774602778447497,0.5213446514980725,121.1825,0.5884426975170398
knowledge_gain,STEADY,bandit,12,2.595,2.3775531033885797,0.5879722828881232,0.5173366351757791,121.965,0.6003757175418818
knowledge_gain,STEADY,bandit,13,2.695,2.437616610989595,0.5876410023244437,0.5024827323645281,120.8175,0.5986679227976223
knowledge_gain,STEADY,bandit,14,2.6725,2.4601494396307344,0.5705033643587798,0.5005153140832891,122.6325,0.5819193347795816
knowledge_gain,STEADY,bandit,15,2.58,2.283098088389809,0.5782948617903402,0.5278006962610837,118.7775,0.5901787264904695
knowledge_gain,STEADY,bandit,16,2.58,2.2517537807563004,0.5775375390140222,0.5323520867670838,115.435,0.5898572715379491
knowledge_gain,STEADY,bandit,17,2.68,2.4484177577073996,0.5758235244686422,0.506200649767932,114.1025,0.5865231958073676
knowledge_gain,STEADY,bandit,18,2.78,2.484997189713836,0.5479267611316183,0.48574587487610665,115.885,0.5578388616456929
knowledge_gain,STEADY,bandit,19,2.69,2.4538535232943586,0.561048433770643,0.510550336502857,115.3,0.5717780309410601
knowledge_gain,STEADY,bandit,20,2.735,2.464956042161707,0.5995262364032776,0.5369416659302683,132.255,0.6115603562342672
knowledge_gain,STEADY,bandit,21,2.7,2.3999562272114785,0.5597389158841861,0.5056544305879485,116.8975,0.5708823675260358
knowledge_gain,STEADY,bandit,22,2.6375,2.402275764341132,0.5680098117798488,0.5192032340264321,114.65,0.5792172642543121
knowledge_gain,STEADY,bandit,23,2.61,2.3734238927197673,0.5735263265283917,0.5112277128683533,120.3225,0.5838446742246841
knowledge_gain,STEADY,bandit,24,2.605,2.3070837770632004,0.5746585618223554,0.5257316252206933,119.675,0.5856234859178656
knowledge_gain,STEADY,bandit,25,2.7475,2.410079370087179,0.6060735269559465,0.5378586238040144,121.005,0.6183495024988135
knowledge_gain,STEADY,bandit,26,2.6575,2.356712215521747,0.5711068305082379,0.5175027371596695,115.7825,0.5831631536870694
knowledge_gain,STEADY,bandit,27,2.575,2.333933601256037,0.5937685707934192,0.5020122587854284,113.7825,0.6049302133435188
knowledge_gain,STEADY,bandit,28,2.7975,2.5265781823707503,0.5751937042481812,0.4848974260632472,114.57,0.5868463201232537
knowledge_gain,STEADY,bandit,29,2.6775,2.4216485157835184,0.5760493714675864,0.516982247596593,124.53,0.5883459037808808
knowledge_gain,STEADY,bandit,30,2.7125,2.403541092813386,0.5984325209176525,0.5255800115437296,136.485,0.6090831186491088
knowledge_gain,STEADY,bandit,31,2.715,2.39324873523566,0.5973976321986751,0.5191093238548007,125.605,0.6089144694524856
knowledge_gain,STEADY,bandit,32,2.775,2.505697702851923,0.576604454273392,0.5103527630045988,119.32,0.5864014714114236
knowledge_gain,STEADY,bandit,33,2.7175,2.5215350783715813,0.5586680129364542,0.46437228763680444,103.3775,0.5687861033776717
knowledge_gain,STEADY,bandit,34,2.6725,2.4487833174770754,0.5701805738746836,0.4865880000376305,115.57,0.5798836175646953
knowledge_gain,STEADY,bandit,35,2.6425,2.365489892759047,0.5620264070023928,0.5243509118601998,121.3525,0.5732189208074157
knowledge_gain,STEADY,bandit,36,2.68,2.4687033119850916,0.576062848963511,0.5075531006512595,119.08,0.587143942320074
knowledge_gain,STEADY,bandit,37,2.695,2.455990332742485,0.5530192195083615,0.47206367198739985,106.495,0.5625793593129612
knowledge_gain,STEADY,bandit,38,2.645,2.3866044087334193,0.5710758310634005,0.5141848241252336,118.5225,0.5833866988675601
knowledge_gain,STEADY,bandit,39,2.6725,2.433114240028776,0.5580120437060827,0.47900132153129527,106.0775,0.5689828724628749
knowledge_gain,STEADY,bandit,40,2.62,2.372239593082145,0.568397475289016,0.48996166442639916,106.4175,0.5801843706429848
knowledge_gain,STEADY,bandit,41,2.7225,2.365775127212633,0.5652606095674245,0.5306952985919534,123.1,0.5778206732228083
knowledge_gain,STEADY,bandit,42,2.69,2.3774233588640614,0.5877565521637145,0.5200738422182263,121.1875,0.6002044418107623
knowledge_gain,STEADY,bandit,43,2.63,2.395183916399671,0.5530879407894556,0.49559448625998087,107.9425,0.5645504325378126
knowledge_gain,STEADY,bandit,44,2.585,2.39444727139006,0.5762768688491855,0.5229159893234745,125.22,0.5880531582636686
knowledge_gain,STEADY,bandit,45,2.79,2.4894194818894952,0.5735714909882471,0.4966284845999138,122.09,0.5855946294520791
knowledge_gain,STEADY,bandit,46,2.575,2.2868854108613417,0.5935045487715223,0.5675892032725707,127.765,0.6050462208075001
knowledge_gain,STEADY,bandit,47,2.6725,2.447928095283322,0.5752645254251046,0.5120585273115987,118.26,0.5861920091162872
knowledge_gain,STEADY,bandit,48,2.7375,2.4776020053546692,0.557554679969397,0.4742154959648879,110.95,0.5688901065384642
knowledge_gain,STEADY,bandit,49,2.7125,2.46224913864615,0.5643783057303012,0.4877686905125684,112.4225,0.5757115742254248
knowledge_gain,STEADY,bandit,50,2.725,2.4330606301163558,0.5873645131742516,0.5222713848639698,124.8625,0.5987197778189255
knowledge_gain,STEADY,pomdp,1,2.45,2.3710605128502125,0.7865674344113539,0.6863778993115196,207.095,0.7984607310996041
knowledge_gain,STEADY,pomdp,2,2.58,2.47805255339484,0.7926353990147232,0.7408633661282511,225.5725,0.8073311980254329
knowledge_gain,STEADY,pomdp,3,2.5275,2.457636433185521,0.7819351783847407,0.7042115720144001,216.84,0.7946101258464805
knowledge_gain,STEADY,pomdp,4,2.515,2.436481398177876,0.7815437848359805,0.6715368094426987,210.28,0.7966636650818671
knowledge_gain,STEADY,pomdp,5,2.535,2.4453536217734935,0.775422865520467,0.7068646362544893,212.465,0.7882314785980423
knowledge_gain,STEADY,pomdp,6,2.515,2.439553308958839,0.7856087393883893,0.7005521335327803,210.97,0.7982185760423178
knowledge_gain,STEADY,pomdp,7,2.475,2.393098651618837,0.7765924301871568,0.689302643879245,211.5175,0.7872579500777923
knowledge_gain,STEADY,pomdp,8,2.445,2.379612056121988,0.778906385896054,0.677321347758603,208.235,0.79394848575337
knowledge_gain,STEADY,pomdp,9,2.51,2.465503276885927,0.7811074089776275,0.7004429460031448,217.2125,0.7911892620769122
knowledge_gain,STEADY,pomdp,10,2.535,2.457684213830915,0.7667455245223832,0.7103527863704534,216.4275,0.7786419285469105
knowledge_gain,STEADY,pomdp,11,2.53,2.45836464740735,0.7846539245782416,0.7095181638268735,218.13,0.7963767445824967
knowledge_gain,STEADY,pomdp,12,2.6075,2.497232505405091,0.7870410817457525,0.7037390021618728,213.9975,0.8010728242535259
knowledge_gain,STEADY,pomdp,13,2.465,2.3838964511267084,0.7765145608197753,0.7001239946968476,213.41,0.7871765110627331
knowledge_gain,STEADY,pomdp,14,2.5175,2.4194042102790383,0.7843164300383547,0.7424986563014033,226.9425,0.7970951369402599
knowledge_gain,STEADY,pomdp,15,2.5375,2.4658619093724377,0.7731302302832607,0.687232163635596,207.62,0.7862209430893223
knowledge_gain,STEADY,pomdp,16,2.4725,2.4107285101147187,0.7762544113962611,0.6660694231764899,205.7275,0.7884526753519739
knowledge_gain,STEADY,pomdp,17,2.6125,2.539339525905807,0.773203334040073,0.6890543579317341,213.21,0.7835090540567156
knowledge_gain,STEADY,pomdp,18,2.465,2.4039980249494506,0.7784431007250504,0.6625614822992918,200.21,0.7924170688195101
knowledge_gain,STEADY,pomdp,19,2.52,2.4261284267376855,0.7701608240419213,0.6984609132823016,212.12,0.7824516774067751
knowledge_gain,STEADY,pomdp,20,2.6075,2.55070401939464,0.7725757679090097,0.6917099112026702,206.6625,0.7855780411826646
